Customer_ID,Customer Country,Booking_ID,Hotel,City,Booking Date,Lead Time ,Arrival Date,Adults,Childrens,Total Guests,No. of Weekend Nights,No. of Week Nights,Total Nights Stay,Meal Type,Booking Status,Customer Cancel Count,Average Daily Rate,Market Segment,Reserved Room Type,Assigned Room Type,Special Request
CUST_425,Germany,INN00945,City Hotel,Hyderabad,13-Aug-24,98,19-Nov-24,3,1,4,1,1,2,Breakfast,1,1,134,Direct,Standard,Standard,2
CUST_002,India,INN00946,City Hotel,Jaipur,30-Sep-24,46,15-Nov-24,2,0,2,0,2,2,Breakfast,0,1,153,Company TA/TO,Standard,Standard,0
CUST_588,Australia,INN00947,City Hotel,Indore,28-Feb-24,122,29-Jun-24,2,0,2,0,1,1,Breakfast,0,1,186,Online Self / TA,Deluxe,Deluxe,1
CUST_168,Australia,INN00948,City Hotel,Chennai,14-Oct-23,83,5-Jan-24,2,0,2,0,2,2,Breakfast,0,0,107,Company TA/TO,Standard,Standard,2
CUST_004,UK,INN00949,City Hotel,Bangalore,13-Jul-24,16,29-Jul-24,2,0,2,0,4,4,Breakfast,0,1,221,Online Self / TA,Premium,Premium,2
CUST_572,India,INN00950,Resort Hotel,Indore,20-Aug-24,43,2-Oct-24,2,0,2,0,3,3,Breakfast & Dinner,0,2,202,Online Self / TA,Standard,Standard,0
CUST_539,Canada,INN00951,Resort Hotel,Ahmedabad,6-Jun-24,73,18-Aug-24,1,0,1,1,1,2,Not Selected,0,1,169,Direct,Deluxe,Premium,0
CUST_184,UK,INN00952,Resort Hotel,Bangalore,7-Jul-24,116,31-Oct-24,2,1,3,0,2,2,Breakfast,1,1,134,Online Self / TA,Deluxe,Deluxe,2
CUST_545,Germany,INN00953,Resort Hotel,Mumbai,11-Aug-24,113,2-Dec-24,3,0,3,2,2,4,Breakfast,0,0,154,Direct,Standard,Standard,1
CUST_438,Australia,INN00954,City Hotel,Chandigarh,23-May-24,113,13-Sep-24,2,0,2,2,1,3,Breakfast,0,2,154,Company TA/TO,Standard,Deluxe,1
CUST_275,Germany,INN00955,City Hotel,Indore,17-Jun-24,51,7-Aug-24,2,0,2,1,1,2,Breakfast,1,1,205,Online Self / TA,Deluxe,Deluxe,2
CUST_501,India,INN00956,City Hotel,Mumbai,13-Feb-24,65,18-Apr-24,2,0,2,0,1,1,Breakfast,1,2,121,Online Self / TA,Standard,Standard,1
CUST_533,USA,INN00957,City Hotel,Lucknow,3-May-24,0,3-May-24,3,0,3,2,3,5,Breakfast,1,1,172,Direct,Standard,Standard,0
CUST_437,UAE,INN00958,City Hotel,Mumbai,16-Mar-24,87,11-Jun-24,2,0,2,2,1,3,Breakfast & Dinner,0,0,164,Online Self / TA,Premium,Premium,1
CUST_220,India,INN00959,Resort Hotel,Chennai,13-Feb-24,106,29-May-24,2,0,2,2,1,3,Breakfast,0,0,134,Company TA/TO,Standard,Standard,1
CUST_282,India,INN00960,Resort Hotel,Chennai,31-Jul-24,5,5-Aug-24,2,0,2,0,1,1,Breakfast,0,1,250,Online Self / TA,Premium,Premium,1
CUST_279,Canada,INN00961,Resort Hotel,Chandigarh,3-May-24,98,9-Aug-24,2,0,2,0,2,2,Breakfast,1,2,208,Company TA/TO,Premium,Premium,1
CUST_004,UK,INN00962,Resort Hotel,Chennai,13-Aug-24,78,30-Oct-24,1,0,1,2,1,3,Not Selected,1,1,181,Online Self / TA,Deluxe,Deluxe,0
CUST_557,UAE,INN00963,Resort Hotel,Delhi,22-Apr-24,4,26-Apr-24,2,0,2,1,0,1,Breakfast,1,1,172,Online Self / TA,Standard,Standard,3
CUST_137,UAE,INN00964,Resort Hotel,Pune,6-Jul-24,5,11-Jul-24,2,0,2,1,2,3,Breakfast & Dinner,1,3,158,Company TA/TO,Deluxe,Deluxe,1
CUST_324,UK,INN00965,Resort Hotel,Kolkata,17-Dec-24,3,20-Dec-24,1,0,1,0,4,4,Breakfast,1,2,212,Corporate,Standard,Deluxe,3
CUST_390,India,INN00966,Resort Hotel,Bhopal,17-Jun-24,85,10-Sep-24,2,0,2,2,4,6,Breakfast,1,1,246,Online Self / TA,Premium,Premium,1
CUST_030,India,INN00967,Resort Hotel,Lucknow,13-Aug-24,137,28-Dec-24,2,0,2,0,3,3,Not Selected,0,0,109,Online Self / TA,Standard,Standard,1
CUST_348,Australia,INN00968,Resort Hotel,Lucknow,29-Apr-24,67,5-Jul-24,2,2,4,0,3,3,Breakfast & Dinner,0,1,186,Direct,Deluxe,Deluxe,0
CUST_438,Australia,INN00969,City Hotel,Lucknow,13-Mar-24,54,6-May-24,2,0,2,0,1,1,Breakfast,1,2,205,Company TA/TO,Deluxe,Deluxe,1
CUST_345,Germany,INN00970,City Hotel,Ahmedabad,23-Nov-23,87,18-Feb-24,2,0,2,0,2,2,Breakfast,0,0,154,Direct,Deluxe,Deluxe,1
CUST_405,Germany,INN00971,City Hotel,Kochi,5-Apr-24,54,29-May-24,2,0,2,1,3,4,Breakfast,0,0,201,Online Self / TA,Standard,Standard,0
CUST_590,India,INN00972,City Hotel,Chennai,9-Sep-24,12,21-Sep-24,2,1,3,0,4,4,Not Selected,0,0,252,Direct,Premium,Premium,1
CUST_507,UAE,INN00973,City Hotel,Mumbai,27-May-24,60,26-Jul-24,2,0,2,0,3,3,Breakfast,0,0,135,Online Self / TA,Deluxe,Premium,0
CUST_074,UK,INN00974,City Hotel,Bangalore,10-Aug-24,75,24-Oct-24,2,0,2,0,2,2,Breakfast,0,0,276,Company TA/TO,Deluxe,Deluxe,3
CUST_288,Australia,INN00975,City Hotel,Chennai,12-Jun-24,54,5-Aug-24,2,2,4,0,2,2,Breakfast,0,0,228,Direct,Premium,Premium,0
CUST_586,France,INN00976,City Hotel,Indore,2-Feb-24,126,7-Jun-24,2,0,2,2,2,4,Breakfast,0,0,133,Online Self / TA,Standard,Standard,2
CUST_490,India,INN00977,City Hotel,Hyderabad,27-Jan-24,54,21-Mar-24,2,0,2,0,4,4,Breakfast,0,1,205,Online Self / TA,Deluxe,Premium,1
CUST_435,Germany,INN00978,City Hotel,Goa,3-Dec-23,84,25-Feb-24,2,0,2,0,2,2,Breakfast,0,0,134,Groups,Standard,Standard,2
CUST_295,Germany,INN00979,Resort Hotel,Chandigarh,7-Dec-23,106,22-Mar-24,2,0,2,0,2,2,Breakfast,0,1,120,Online Self / TA,Standard,Standard,1
CUST_588,Australia,INN00980,Resort Hotel,Chandigarh,5-Dec-23,136,19-Apr-24,2,0,2,1,2,3,Not Selected,0,1,91,Company TA/TO,Standard,Standard,1
CUST_025,Germany,INN00981,Resort Hotel,Ahmedabad,30-Apr-24,98,6-Aug-24,2,0,2,2,1,3,Breakfast,1,1,138,Online Self / TA,Standard,Standard,0
CUST_337,UAE,INN00982,Resort Hotel,Goa,18-Mar-24,91,17-Jun-24,2,0,2,0,2,2,Breakfast,0,0,134,Groups,Standard,Standard,1
CUST_002,India,INN00983,Resort Hotel,Pune,18-Aug-24,58,15-Oct-24,2,2,4,1,2,3,Breakfast,1,1,173,Online Self / TA,Premium,Premium,0
CUST_311,India,INN00984,Resort Hotel,Bangalore,9-Jun-24,61,9-Aug-24,2,2,4,2,5,7,Breakfast,0,2,166,Direct,Deluxe,Deluxe,0
CUST_158,Australia,INN00985,Resort Hotel,Chennai,24-Oct-24,0,24-Oct-24,2,1,3,1,1,2,Breakfast,0,0,195,Online Self / TA,Premium,Premium,0
CUST_405,Germany,INN00986,City Hotel,Pune,7-Sep-24,5,12-Sep-24,2,0,2,2,2,4,Not Selected,0,0,127,Online Self / TA,Standard,Deluxe,0
CUST_037,UAE,INN00987,City Hotel,Hyderabad,24-Oct-24,2,26-Oct-24,2,0,2,0,4,4,Breakfast,0,0,134,Online Self / TA,Deluxe,Deluxe,1
CUST_122,India,INN00988,City Hotel,Ahmedabad,14-Jun-24,9,23-Jun-24,2,0,2,1,3,4,Breakfast,1,2,207,Online Self / TA,Deluxe,Deluxe,2
CUST_501,India,INN00989,Resort Hotel,Kolkata,13-Jun-24,10,23-Jun-24,2,0,2,1,0,1,Breakfast,0,2,212,Online Self / TA,Premium,Premium,1
CUST_112,India,INN00990,Resort Hotel,Mumbai,6-Dec-23,62,6-Feb-24,1,0,1,1,2,3,Not Selected,1,1,210,Company TA/TO,Premium,Premium,2
CUST_343,USA,INN00991,Resort Hotel,Ahmedabad,11-Mar-24,34,14-Apr-24,2,0,2,0,2,2,Not Selected,1,1,211,Online Self / TA,Deluxe,Deluxe,1
CUST_548,Australia,INN00992,Resort Hotel,Ahmedabad,8-Feb-24,82,30-Apr-24,2,1,3,2,2,4,Breakfast,1,1,154,Online Self / TA,Deluxe,Deluxe,0
CUST_273,USA,INN00993,City Hotel,Jaipur,14-Oct-24,65,18-Dec-24,2,0,2,2,3,5,Not Selected,1,1,145,Company TA/TO,Standard,Standard,0
CUST_204,UK,INN00994,City Hotel,Goa,5-Jun-24,129,12-Oct-24,2,0,2,1,2,3,Breakfast,0,0,101,Online Self / TA,Standard,Standard,0
CUST_010,India,INN00995,City Hotel,Delhi,21-May-24,55,15-Jul-24,2,0,2,1,1,2,Breakfast,1,2,179,Online Self / TA,Deluxe,Deluxe,0
CUST_517,UAE,INN00996,City Hotel,Bangalore,12-Sep-23,122,12-Jan-24,2,0,2,1,2,3,Breakfast,0,1,166,Company TA/TO,Standard,Standard,2
CUST_137,UAE,INN00997,Resort Hotel,Delhi,18-Jan-24,41,28-Feb-24,2,0,2,0,1,1,Breakfast,0,3,202,Online Self / TA,Premium,Premium,2
CUST_529,Canada,INN00998,Resort Hotel,Ahmedabad,12-Feb-24,41,24-Mar-24,2,0,2,0,1,1,Breakfast,0,1,172,Online Self / TA,Standard,Deluxe,2
CUST_404,UK,INN00999,Resort Hotel,Kochi,4-Oct-24,81,24-Dec-24,2,0,2,2,3,5,Not Selected,0,0,277,Company TA/TO,Deluxe,Deluxe,1
CUST_503,USA,INN01000,Resort Hotel,Ahmedabad,18-Apr-24,59,16-Jun-24,2,0,2,2,5,7,Breakfast,0,1,104,Online Self / TA,Standard,Standard,0
